player_id,first_name,last_name,birthdate,school,country,last_affiliation,height,weight,jersey_num,position,team_id,from_year,to_year
787,Charles,Barkley,1963-02-20 00:00:00,Auburn,USA,Auburn/USA,6-6,252.0,34,Forward,1610612755,1984.0,1999.0
2057,Erick,Barkley,1978-02-21 00:00:00,St. John's (NY),USA,St. John's (NY)/USA,6-1,185.0,1,Guard,1610612757,2000.0,2002.0
76102,Don,Barksdale,1923-03-31 00:00:00,UCLA,USA,UCLA/USA,6-6,200.0,17,Forward,1610612738,1951.0,1954.0
1631230,Dominick,Barlow,2003-05-26 00:00:00,Overtime Elite,USA,Overtime Elite/USA,6-9,215.0,26,Forward,1610612759,2022.0,2023.0
203084,Harrison,Barnes,1992-05-30 00:00:00,North Carolina,USA,North Carolina/USA,6-8,225.0,40,Forward,1610612758,2012.0,2023.0
76105,Jim,Barnes,1941-04-13 00:00:00,Texas-El Paso,USA,Texas-El Paso/USA,6-8,210.0,12,Center,1610612738,1964.0,1970.0
76104,Marvin,Barnes,1952-07-27 00:00:00,Providence,USA,Providence/USA,6-9,210.0,27,Forward,1610612746,1976.0,1979.0
2440,Matt,Barnes,1980-03-09 00:00:00,UCLA,USA,UCLA/USA,6-7,226.0,22,Forward,1610612746,2002.0,2016.0
1630567,Scottie,Barnes,2001-08-01 00:00:00,Florida State,USA,Florida State/USA,6-8,225.0,4,Forward,1610612761,2021.0,2023.0
76106,Jim,Barnett,1944-07-07 00:00:00,Oregon,USA,Oregon/USA,6-4,170.0,33,Guard,1610612744,1966.0,1976.0
76108,John,Barnhill,1938-03-20 00:00:00,Tennessee State,USA,Tennessee State/USA,6-1,180.0,11,Guard,1610612737,1962.0,1968.0
76109,Norton,Barnhill,1953-07-15 00:00:00,Washington State,USA,Washington State/USA,6-4,205.0,10,Guard,1610612760,1976.0,1976.0
76110,Leo,Barnhorst,1924-05-11 00:00:00,Notre Dame,USA,Notre Dame/USA,6-4,190.0,8-15,Forward,1610610030,1949.0,1953.0
76111,John,Barr,1918-08-18 00:00:00,Penn State,USA,Penn State/USA,6-3,205.0,,Forward,1610610034,1946.0,1946.0
76112,Mike,Barr,1950-10-19 00:00:00,Duquesne,USA,Duquesne/USA,6-3,180.0,34,Guard,1610612758,1976.0,1976.0
76114,Ernie,Barrett,1929-08-27 00:00:00,Kansas State,USA,Kansas State/USA,,,,,0,1953.0,2008.0
1629628,RJ,Barrett,2000-06-14 00:00:00,Duke,Canada,Duke/Canada,6-6,214.0,9,Forward-Guard,1610612752,2019.0,2023.0
2853,Earl,Barron,1981-08-14 00:00:00,Memphis,USA,Memphis/USA,7-0,250.0,30,Forward-Center,1610612748,2005.0,2014.0
344,Dana,Barros,1967-04-13 00:00:00,Boston College,USA,Boston College/USA,5-11,165.0,,Guard,1610612738,1989.0,2003.0
699,Brent,Barry,1971-12-31 00:00:00,Oregon State,USA,Oregon State/USA,6-7,210.0,17,Guard,1610612760,1995.0,2008.0
1003,Drew,Barry,1973-02-17 00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-5,191.0,10,Guard,1610612737,1997.0,1999.0
468,Jon,Barry,1969-07-25 00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-5,210.0,,Guard,0,1992.0,2005.0
600013,Rick,Barry,1944-03-28 00:00:00,Miami,USA,Miami/USA,6-7,205.0,24,Forward,1610612744,1965.0,1979.0
76117,Ed,Bartels,1925-10-08 00:00:00,North Carolina State,USA,North Carolina State/USA,6-6,195.0,,Forward,1610610036,1949.0,1950.0
76118,Vic,Bartolome,1948-09-29 00:00:00,Oregon State,USA,Oregon State/USA,7-0,230.0,20,Center,1610612744,1971.0,1971.0
203115,Will,Barton,1991-01-06 00:00:00,Memphis,USA,Memphis/USA,6-5,181.0,1,Guard,1610612761,2012.0,2023.0
101188,Eddie,Basden,1983-02-15 00:00:00,North Carolina-Charlotte,USA,North Carolina-Charlotte/USA,6-5,215.0,13,Guard,1610612741,2005.0,2005.0
101138,Brandon,Bass,1985-04-30 00:00:00,Louisiana State,USA,Louisiana State/USA,6-8,250.0,30,Forward,1610612738,2005.0,2016.0
1628238,Paris,Bass,1995-08-29 00:00:00,Detroit Mercy,USA,Detroit Mercy/USA,6-8,200.0,,Forward,0,2021.0,2021.0
76120,Tim,Bassett,1951-04-01 00:00:00,Georgia,USA,Georgia/USA,6-8,225.0,21,Forward,1610612751,1976.0,1979.0
1629646,Charles,Bassey,2000-10-28 00:00:00,Western Kentucky,Nigeria,Western Kentucky/Nigeria,6-9,230.0,28,Center-Forward,1610612759,2021.0,2023.0
1766,Maceo,Baston,1976-05-29 00:00:00,Michigan,USA,Michigan/USA,6-10,230.0,9,Forward,1610612754,2002.0,2008.0
2370,Mengke,Bateer,1975-11-20 00:00:00,Beijing,China,Beijing/China,6-11,290.0,,Center,0,2001.0,2003.0
76121,Billyray,Bates,1956-05-31 00:00:00,Kentucky State,USA,Kentucky State/USA,6-4,210.0,35,Guard,1610612757,1979.0,1982.0
1499,Tony,Battie,1976-02-11 00:00:00,Texas Tech,USA,Texas Tech/USA,6-11,240.0,4,Center,1610612738,1997.0,2011.0
2203,Shane,Battier,1978-09-09 00:00:00,Duke,USA,Duke/USA,6-8,220.0,31,Forward,1610612763,2001.0,2013.0
76124,Dave,Batton,1956-03-26 00:00:00,Notre Dame,USA,Notre Dame/USA,6-10,240.0,45,Center,1610612764,1982.0,1983.0
201587,Nicolas,Batum,1988-12-14 00:00:00,Le Mans,France,Le Mans/France,6-8,230.0,33,Guard-Forward,1610612746,2008.0,2023.0
76125,Johnny,Baum,1946-06-17 00:00:00,Temple,USA,Temple/USA,6-5,200.0,14,Forward,1610612741,1969.0,1970.0
76126,Frankie,Baumholtz,1918-10-07 00:00:00,Ohio,USA,Ohio/USA,5-10,170.0,,Guard,1610610026,1946.0,1946.0
2437,Lonny,Baxter,1979-01-27 00:00:00,Maryland,USA,Maryland/USA,6-8,260.0,35,Forward,1610612741,2002.0,2005.0
76127,Elgin,Baylor,1934-09-16 00:00:00,Seattle,USA,Seattle/USA,6-5,225.0,22,Forward,1610612747,1958.0,1971.0
203382,Aron,Baynes,1986-12-09 00:00:00,Washington State,Australia,Washington State/Australia,6-10,260.0,46,Center-Forward,1610612765,2012.0,2020.0
76128,Sergei,Bazarevich,1965-03-15 00:00:00,Tofas S.K.,Russia,Tofas S.K./Russia,6-2,168.0,5,Guard,1610612737,1994.0,1994.0
203145,Kent,Bazemore,1989-07-01 00:00:00,Old Dominion,USA,Old Dominion/USA,6-4,195.0,9,Guard-Forward,1610612747,2012.0,2021.0
1629647,Darius,Bazley,2000-06-12 00:00:00,Princeton HS (OH),USA,Princeton HS (OH)/USA,6-9,216.0,55,Forward,1610612756,2019.0,2023.0
76129,Ed,Beach,1929-01-25 00:00:00,West Virginia,USA,West Virginia/USA,6-3,200.0,,Forward,1610612737,1950.0,1950.0
203078,Bradley,Beal,1993-06-28 00:00:00,Florida,USA,Florida/USA,6-4,207.0,3,Guard,1610612756,2012.0,2023.0
76130,Butch,Beard,1947-05-04 00:00:00,Louisville,USA,Louisville/USA,6-3,185.0,9,Guard,1610612752,1969.0,1978.0
76131,Ralph,Beard,1927-12-02 00:00:00,Kentucky,USA,Kentucky/USA,5-10,175.0,,Guard,1610610030,1949.0,1950.0
2602,Jerome,Beasley,1980-05-17 00:00:00,North Dakota,USA,North Dakota/USA,6-9,237.0,24,Forward,1610612748,2003.0,2003.0
1627736,Malik,Beasley,1996-11-26 00:00:00,Florida State,USA,Florida State/USA,6-4,187.0,5,Guard,1610612747,2016.0,2023.0
76133,Zelmo,Beaty,1939-10-25 00:00:00,Prairie View A&M,USA,Prairie View A&M/USA,6-9,225.0,31,Center,1610612737,1962.0,1974.0
201958,Rodrigue,Beaubois,1988-02-24 00:00:00,Cholet,France,Cholet/France,6-2,185.0,3,Guard,1610612742,2009.0,2012.0
1630699,MarJon,Beauchamp,2000-10-12 00:00:00,NBA G League Ignite,USA,NBA G League Ignite/USA,6-7,199.0,0,Forward,1610612749,2021.0,2023.0
76134,Byron,Beck,1945-01-25 00:00:00,Denver,USA,Denver/USA,6-9,225.0,40,Center,1610612743,1976.0,1976.0
1133,Corey,Beck,1971-05-27 00:00:00,Arkansas,USA,Arkansas/USA,6-3,200.0,15,Guard,1610612766,1995.0,1998.0
76136,Ernie,Beck,1931-12-11 00:00:00,Pennsylvania,USA,Pennsylvania/USA,6-4,190.0,12,Guard,1610612744,1953.0,1960.0
76137,Moe,Becker,1917-02-24 00:00:00,Duquesne,USA,Duquesne/USA,6-1,185.0,,Guard,1610610028,1946.0,1946.0
76140,Ron,Behagen,1951-01-14 00:00:00,Minnesota,USA,Minnesota/USA,6-9,185.0,12,Forward,1610612758,1973.0,1979.0
76141,Elmer,Behnke,1929-02-03 00:00:00,Bradley,USA,Bradley/USA,6-7,210.0,,Center,1610612737,1951.0,1951.0
76142,Dennis,Bell,1951-06-02 00:00:00,Drake,USA,Drake/USA,6-5,185.0,46,Forward,1610612752,1973.0,1975.0
1628395,Jordan,Bell,1995-01-07 00:00:00,Oregon,USA,Oregon/USA,6-7,216.0,,Forward,0,2017.0,2021.0
1952,Raja,Bell,1976-09-19 00:00:00,Florida International,US Virgin Islands,Florida International/U.S. Virgin Islands,6-5,210.0,19,Guard,1610612756,2000.0,2011.0
2559,Troy,Bell,1980-11-10 00:00:00,Boston College,USA,Boston College/USA,6-1,180.0,3,Guard,1610612763,2003.0,2003.0
76143,William,Bell,1932-09-13 00:00:00,North Carolina State,USA,North Carolina State/USA,6-0,180.0,15,Guard,1610612752,1959.0,1960.0
76144,Walt,Bellamy,1939-07-24 00:00:00,Indiana,USA,Indiana/USA,6-10,225.0,8,Center,1610612737,1961.0,1974.0
1627761,DeAndre',Bembry,1994-07-04 00:00:00,St. Joseph's (PA),USA,St. Joseph's (PA)/USA,6-5,210.0,,Guard-Forward,0,2016.0,2021.0
76145,Irv,Bemoras,1930-11-18 00:00:00,Illinois,USA,Illinois/USA,6-3,185.0,26,Forward,1610612737,1953.0,1956.0
76146,Leon,Benbow,1950-07-23 00:00:00,Jacksonville,USA,Jacksonville/USA,6-4,185.0,5,Guard,1610612741,1974.0,1975.0
1627733,Dragan,Bender,1997-11-17 00:00:00,Maccabi Tel Aviv,Croatia,Maccabi Tel Aviv/Croatia,7-0,249.0,,Forward,0,2016.0,2019.0
1886,Jonathan,Bender,1981-01-30 00:00:00,Picayune HS (MS),USA,Picayune HS (MS)/USA,7-0,230.0,9,Forward,1610612754,1999.0,2009.0
203968,Jerrelle,Benimon,1991-08-01 00:00:00,Towson,USA,Towson/USA,,,,,0,2014.0,2014.0
104,Benoit,Benjamin,1964-11-22 00:00:00,Creighton,USA,Creighton/USA,7-0,250.0,,Center,0,1985.0,1999.0
1736,Corey,Benjamin,1978-02-24 00:00:00,Oregon State,USA,Oregon State/USA,6-6,200.0,,Guard,0,1998.0,2002.0
203461,Anthony,Bennett,1993-03-14 00:00:00,UNLV,Canada,UNLV/Canada,6-8,235.0,,Forward,0,2013.0,2016.0
1120,Elmer,Bennett,1970-02-13 00:00:00,Notre Dame,USA,Notre Dame/USA,6-0,170.0,,Guard,0,1994.0,1996.0
712,Mario,Bennett,1973-08-01 00:00:00,Arizona State,USA,Arizona State/USA,6-9,235.0,24,Center-Forward,1610612747,1995.0,2002.0
76148,Tony,Bennett,1969-06-01 00:00:00,Wisconsin-Green Bay,USA,Wisconsin-Green Bay/USA,6-0,175.0,25,Guard,1610612766,1992.0,1994.0
76152,Winston,Bennett,1965-02-09 00:00:00,Kentucky,USA,Kentucky/USA,6-7,210.0,30,Guard,1610612739,1989.0,1991.0
128,David,Benoit,1968-05-09 00:00:00,Alabama,USA,Alabama/USA,6-8,220.0,21,Forward,1610612762,1991.0,2000.0
202728,Keith,Benson,1988-08-13 00:00:00,Oakland,USA,Oakland/USA,6-11,230.0,,Forward-Center,0,2011.0,2011.0
76154,Kent,Benson,1954-12-27 00:00:00,Indiana,USA,Indiana/USA,6-11,235.0,54,Center,1610612765,1977.0,1987.0
1627791,Ben,Bentil,1995-03-29 00:00:00,Providence,Ghana,Providence/Ghana,6-9,235.0,,Forward,0,2016.0,2016.0
76155,Gene,Berce,1926-11-22 00:00:00,Marquette,USA,Marquette/USA,5-11,175.0,,Guard,1610612737,1949.0,1949.0
76156,Gary,Bergen,1932-07-16 00:00:00,Utah,USA,Utah/USA,6-8,210.0,18,Center,1610612752,1956.0,1956.0
1631262,Jules,Bernard,2000-01-21 00:00:00,UCLA,USA,UCLA/USA,,,,,0,,
76157,Ricky,Berry,1964-10-06 00:00:00,San Jose State,USA,San Jose State/USA,6-8,205.0,34,Forward,1610612758,1988.0,1988.0
76158,Walter,Berry,1964-05-14 00:00:00,St. John's (NY),USA,St. John's (NY)/USA,6-8,215.0,6,Forward,1610612759,1986.0,1988.0
1629541,Dairis,Bertans,1989-09-09 00:00:00,Olimpia Milano,Latvia,Olimpia Milano/Latvia,6-4,200.0,9,Guard,1610612740,2018.0,2018.0
202722,Davis,Bertans,1992-11-12 00:00:00,Baskonia,Latvia,Baskonia/Latvia,6-10,225.0,44,Forward,1610612742,2016.0,2023.0
696,Travis,Best,1972-07-12 00:00:00,Georgia Tech,USA,Georgia Tech/USA,5-11,182.0,6,Guard,1610612754,1995.0,2004.0
201976,Patrick,Beverley,1988-07-12 00:00:00,Arkansas,USA,Arkansas/USA,6-2,180.0,21,Guard,1610612741,2012.0,2023.0
1630180,Saddiq,Bey,1999-04-09 00:00:00,Villanova,USA,Villanova/USA,6-7,215.0,41,Forward,1610612737,2020.0,2023.0
1630189,Tyler,Bey,1998-02-10 00:00:00,Colorado,USA,Colorado/USA,6-7,215.0,2,Forward,1610612742,2020.0,2020.0
204021,Sim,Bhullar,1992-12-02 00:00:00,New Mexico State,Canada,New Mexico State/Canada,7-5,360.0,,Center,0,2014.0,2014.0
76162,Henry,Bibby,1949-11-24 00:00:00,UCLA,USA,UCLA/USA,6-1,185.0,10-15,Guard,1610612755,1972.0,1980.0
1710,Mike,Bibby,1978-05-13 00:00:00,Arizona,USA,Arizona/USA,6-2,195.0,20,Guard,1610612758,1998.0,2011.0
76163,Ed,Biedenbach,1945-08-12 00:00:00,North Carolina State,USA,North Carolina State/USA,6-1,175.0,12,Guard,1610612756,1968.0,1968.0
2740,Andris,Biedrins,1986-04-02 00:00:00,BK Skonto,Latvia,BK Skonto/Latvia,7-0,250.0,,Center,0,2004.0,2013.0
76164,Don,Bielke,1933-01-01 00:00:00,Valparaiso,USA,Valparaiso/USA,6-7,240.0,18,Center,1610612765,1955.0,1955.0
76165,Bob,Bigelow,1953-12-26 00:00:00,Pennsylvania,USA,Pennsylvania/USA,6-7,215.0,32,Forward,1610612758,1975.0,1978.0
1497,Chauncey,Billups,1976-09-25 00:00:00,Colorado,USA,Colorado/USA,6-3,210.0,1,Guard,1610612765,1997.0,2013.0
1631234,Marcus,Bingham Jr.,2000-07-14 00:00:00,Michigan State,USA,Michigan State/USA,,,,,0,,
76167,Joe,Binion,1961-03-26 00:00:00,North Carolina A&T,USA,North Carolina A&T/USA,6-8,235.0,50,Forward,1610612757,1986.0,1986.0
203920,Khem,Birch,1992-09-28 00:00:00,UNLV,Canada,UNLV/Canada,6-8,233.0,24,Center,1610612759,2017.0,2023.0
1628444,Jabari,Bird,1994-07-03 00:00:00,California,USA,California/USA,6-6,198.0,26,Guard,1610612738,2017.0,2017.0
76168,Jerry,Bird,1935-02-02 00:00:00,Kentucky,USA,Kentucky/USA,6-6,210.0,7,Forward,1610612752,1958.0,1958.0
1449,Larry,Bird,1956-12-07 00:00:00,Indiana State,USA,Indiana State/USA,6-9,220.0,33,Forward,1610612738,1979.0,1991.0
76170,Otis,Birdsong,1955-12-09 00:00:00,Houston,USA,Houston/USA,6-3,190.0,12,Guard,1610612751,1977.0,1988.0
76171,Gale,Bishop,1922-06-04 00:00:00,Washington State,USA,Washington State/USA,6-3,195.0,11,Forward,1610612744,1948.0,1948.0
1629048,Goga,Bitadze,1999-07-20 00:00:00,Mega Basket,Georgia,Mega Basket/Georgia,6-11,250.0,88,Center-Forward,1610612753,2019.0,2023.0
202687,Bismack,Biyombo,1992-08-28 00:00:00,Baloncesto Fuenlabrada,DRC,Baloncesto Fuenlabrada/DRC,6-8,255.0,18,Center,1610612756,2011.0,2023.0
202357,Nemanja,Bjelica,1988-05-09 00:00:00,                                   ,Serbia,Fenerbahce/Serbia,6-9,234.0,8,Forward,1610612744,2015.0,2021.0
76172,Uwe,Blab,1962-03-26 00:00:00,Indiana,USA,Indiana/USA,7-1,252.0,33,Center,1610612742,1985.0,1989.0
76173,Charlie,Black,1921-06-15 00:00:00,Kansas,USA,Kansas/USA,6-4,200.0,21,Forward,1610612765,1948.0,1951.0
76174,Norman,Black,1957-11-12 00:00:00,St. Joseph's (PA),USA,St. Joseph's (PA)/USA,6-5,185.0,,Guard,1610612765,1980.0,1980.0
204028,Tarik,Black,1991-11-22 00:00:00,Kansas,USA,Kansas/USA,6-9,250.0,28,Forward-Center,1610612747,2014.0,2017.0
76175,Tom,Black,1941-07-09 00:00:00,South Dakota State,USA,South Dakota State/USA,6-10,220.0,24,Center,1610612760,1970.0,1970.0
76180,Alex,Blackwell,1970-06-27 00:00:00,Monmouth,USA,Monmouth/USA,6-6,250.0,30,Forward,1610612747,1992.0,1992.0
76177,Cory,Blackwell,1963-03-27 00:00:00,Wisconsin,USA,Wisconsin/USA,6-6,210.0,30,Forward,1610612760,1984.0,1984.0
1806,James,Blackwell,1968-02-25 00:00:00,Dartmouth,USA,Dartmouth/USA,6-0,190.0,8,Guard,1610612738,1994.0,1994.0
76179,Nate,Blackwell,1965-02-15 00:00:00,Temple,USA,Temple/USA,6-4,170.0,3,Guard,1610612759,1987.0,1987.0
201971,DeJuan,Blair,1989-04-22 00:00:00,Pittsburgh,USA,Pittsburgh/USA,6-7,270.0,,Center-Forward,0,2009.0,2015.0
2581,Steve,Blake,1980-02-26 00:00:00,Maryland,USA,Maryland/USA,6-3,172.0,22,Guard,1610612757,2003.0,2015.0
202392,Marqus,Blakely,1988-10-22 00:00:00,Vermont,USA,Vermont/USA,6-5,225.0,15,Forward,1610612745,2010.0,2010.0
1628469,Antonio,Blakeney,1996-10-04 00:00:00,Louisiana State,USA,Louisiana State/USA,6-4,192.0,9,Guard,1610612741,2017.0,2018.0
200807,Will,Blalock,1983-09-08 00:00:00,Iowa State,USA,Iowa State/USA,6-0,205.0,8,Guard,1610612765,2006.0,2006.0
76182,George,Blaney,1939-11-12 00:00:00,Holy Cross,USA,Holy Cross/USA,6-1,175.0,15,Guard,1610612752,1961.0,1961.0
76183,Lance,Blanks,1966-09-09 00:00:00,Texas-Austin,USA,Texas-Austin/USA,6-4,190.0,21,Guard,1610612765,1990.0,1992.0
76184,Ricky,Blanton,1966-04-21 00:00:00,Louisiana State,USA,Louisiana State/USA,6-7,215.0,17,Forward,1610612741,1992.0,1992.0
101154,Andray,Blatche,1986-08-22 00:00:00,South Kent HS (CT),USA,South Kent HS (CT)/USA,6-11,260.0,0,Center-Forward,1610612764,2005.0,2013.0
302,Mookie,Blaylock,1967-03-20 00:00:00,Oklahoma,USA,Oklahoma/USA,,,,Guard,0,1989.0,2001.0
202339,Eric,Bledsoe,1989-12-09 00:00:00,Kentucky,USA,Kentucky/USA,6-1,214.0,5,Guard,1610612757,2010.0,2021.0
1629833,Keljin,Blevins,1995-11-24 00:00:00,Montana State,USA,Montana State/USA,6-4,200.0,21,Guard,1610612757,2020.0,2021.0
76186,Leon,Blevins,1926-06-25 00:00:00,Arizona,USA,Arizona/USA,6-2,160.0,,Guard,1610610030,1950.0,1950.0
76187,John,Block,1944-04-16 00:00:00,Southern California,USA,Southern California/USA,6-10,207.0,35,Forward,1610612745,1966.0,1975.0
76188,Mike,Bloom,1915-01-14 00:00:00,Temple,USA,Temple/USA,6-6,190.0,11,Center,1610610024,1947.0,1948.0
1628417,Jaron,Blossomgame,1993-09-16 00:00:00,Clemson,USA,Clemson/USA,6-8,220.0,4,Forward,1610612739,2018.0,2018.0
916,Corie,Blount,1969-01-04 00:00:00,Cincinnati,USA,Cincinnati/USA,6-10,242.0,44,Forward-Center,1610612741,1993.0,2003.0
1548,Mark,Blount,1975-11-30 00:00:00,Pittsburgh,USA,Pittsburgh/USA,7-0,250.0,15,Center-Forward,1610612738,2000.0,2008.0
203505,Vander,Blue,1992-07-17 00:00:00,Marquette,USA,Marquette/USA,6-5,200.0,,Guard,0,2013.0,2017.0
1629129,Trevon,Bluiett,1994-11-04 00:00:00,Xavier,USA,Xavier/USA,6-6,198.0,5,Guard-Forward,1610612740,2018.0,2018.0
76189,Ray,Blume,1958-09-23 00:00:00,Oregon State,USA,Oregon State/USA,6-4,185.0,22,Guard,1610612741,1981.0,1981.0
76190,Nelson,Bobb,1924-02-25 00:00:00,Temple,USA,Temple/USA,6-0,170.0,5,Guard,1610612744,1949.0,1952.0
2800,Tony,Bobbitt,1979-10-22 00:00:00,Cincinnati,USA,Cincinnati/USA,6-4,190.0,,Guard,0,2004.0,2004.0
76191,Arlen,Bockhorn,1933-07-08 00:00:00,Dayton,USA,Dayton/USA,6-4,200.0,11,Guard,1610612758,1958.0,1964.0
1631205,Buddy,Boeheim,1999-11-11 00:00:00,Syracuse,USA,Syracuse/USA,6-6,205.0,27,Forward,1610612765,2022.0,2023.0
2586,Keith,Bogans,1980-05-12 00:00:00,Kentucky,USA,Kentucky/USA,6-5,215.0,4,Guard-Forward,1610612753,2003.0,2013.0
202711,Bojan,Bogdanovic,1989-04-18 00:00:00,Fenerbahce,Croatia,Fenerbahce/Croatia,6-7,226.0,44,Forward,1610612765,2014.0,2023.0
177,Muggsy,Bogues,1965-01-09 00:00:00,Wake Forest,USA,Wake Forest/USA,,,,Guard,0,1987.0,2000.0
101106,Andrew,Bogut,1984-11-28 00:00:00,Utah,Australia,Utah/Australia,7-0,260.0,12,Center,1610612749,2005.0,2018.0
1564,Etdrick,Bohannon,1973-05-29 00:00:00,Auburn-Montgomery,USA,Auburn-Montgomery/USA,,,,Forward,0,1997.0,2000.0
1629626,Bol,Bol,1999-11-16 00:00:00,Oregon,Sudan,Oregon/Sudan,7-2,220.0,10,Center-Forward,1610612753,2019.0,2023.0
76195,Manute,Bol,1962-10-16 00:00:00,Bridgeport,USA,Bridgeport/USA,7-6,200.0,1,Center,1610612764,1985.0,1994.0
1628413,Jonah,Bolden,1996-01-02 00:00:00,UCLA,Australia,UCLA/Australia,6-8,225.0,,Forward,0,2018.0,2019.0
1629716,Marques,Bolden,1998-04-17 00:00:00,Duke,USA,Duke/USA,6-10,249.0,,Center,0,2019.0,2020.0
76196,Bill,Bolger,1931-08-21 00:00:00,Georgetown,USA,Georgetown/USA,6-5,205.0,,Forward,1610610024,1953.0,1953.0
1630195,Leandro,Bolmaro,2000-09-11 00:00:00,,Argentina,FC Barcelona/Argentina,6-6,200.0,,Forward,0,2021.0,2022.0
76197,Doug,Bolstorff,1931-10-29 00:00:00,Minnesota,USA,Minnesota/USA,6-4,195.0,8,Guard,1610612765,1957.0,1957.0
76203,George H.,Bon Salle,1935-07-01 00:00:00,Illinois,USA,Illinois/USA,6-8,220.0,33,Forward,1610612764,1961.0,1961.0
76198,Phil,Bond,1954-07-27 00:00:00,Louisville,USA,Louisville/USA,6-2,175.0,30,Guard,1610612745,1977.0,1977.0
1603,Walter,Bond,1969-02-01 00:00:00,Minnesota,USA,Minnesota/USA,6-5,200.0,20,Guard,1610612762,1992.0,1994.0
1629648,Jordan,Bone,1997-11-05 00:00:00,Tennessee,USA,Tennessee/USA,6-2,180.0,,Guard,0,2019.0,2020.0
1121,Dexter,Boney,1970-04-27 00:00:00,UNLV,USA,UNLV/USA,6-4,185.0,,Guard,0,1996.0,1996.0
1629067,Isaac,Bonga,1999-11-08 00:00:00,Skyliners Frankfurt,Germany,Skyliners Frankfurt/Germany,6-8,180.0,17,Guard,1610612761,2018.0,2021.0
76201,Ron,Bonham,1942-05-31 00:00:00,Cincinnati,USA,Cincinnati/USA,6-4,192.0,21,Forward,1610612738,1964.0,1965.0
41,Anthony,Bonner,1968-06-08 00:00:00,St. Louis,USA,St. Louis/USA,6-8,230.0,33,Forward,1610612758,1990.0,2002.0
2588,Matt,Bonner,1980-04-05 00:00:00,Florida,USA,Florida/USA,6-10,235.0,15,Center-Forward,1610612759,2004.0,2015.0
1626164,Devin,Booker,1996-10-30 00:00:00,Kentucky,USA,Kentucky/USA,6-5,206.0,1,Guard,1610612756,2015.0,2023.0
202344,Trevor,Booker,1987-11-25 00:00:00,Clemson,USA,Clemson/USA,6-8,228.0,20,Forward,1610612764,2010.0,2017.0
200767,Josh,Boone,1984-11-21 00:00:00,Connecticut,USA,Connecticut/USA,6-10,240.0,2,Forward-Center,1610612751,2006.0,2009.0
76204,Ron,Boone,1946-09-06 00:00:00,Idaho State,USA,Idaho State/USA,6-2,200.0,24,Guard,1610612758,1976.0,1980.0
1916,Calvin,Booth,1976-05-07 00:00:00,Penn State,USA,Penn State/USA,6-11,230.0,52,Center,1610612760,1999.0,2008.0
1522,Keith,Booth,1974-10-09 00:00:00,Maryland,USA,Maryland/USA,6-6,226.0,22,Forward,1610612741,1997.0,1998.0
76206,Bob,Boozer,1937-04-26 00:00:00,Kansas State,USA,Kansas State/USA,6-8,215.0,20,Forward,1610612758,1960.0,1970.0
2430,Carlos,Boozer,1981-11-20 00:00:00,Duke,USA,Duke/USA,6-9,258.0,5,Forward,1610612762,2002.0,2014.0
76207,Jake,Bornheimer,1927-06-29 00:00:00,Muhlenberg,USA,Muhlenberg/USA,6-5,200.0,15,Forward,1610612744,1948.0,1949.0
1953,Lazaro,Borrell,1972-09-20 00:00:00,Villa Clara,Cuba,Villa Clara/Cuba,6-8,220.0,11,Forward,1610612760,1999.0,1999.0
76209,Costic,Borsavage,1924-07-25 00:00:00,Temple,USA,Temple/USA,6-8,220.0,19,Center,1610612744,1950.0,1950.0
76210,Vince,Boryla,1927-03-11 00:00:00,Denver,USA,Denver/USA,6-5,210.0,12,Forward,1610612752,1949.0,1953.0
2547,Chris,Bosh,1984-03-24 00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-11,235.0,1,Forward,1610612748,2003.0,2016.0
1630527,Brandon,Boston Jr.,2001-11-28 00:00:00,Kentucky,USA,Kentucky/USA,6-6,188.0,4,Guard,1610612746,2021.0,2023.0
76212,Lawrence,Boston,1956-05-18 00:00:00,Maryland,USA,Maryland/USA,6-8,225.0,4,Forward,1610612764,1979.0,1979.0
76213,Tom,Boswell,1953-10-02 00:00:00,South Carolina,USA,South Carolina/USA,6-8,220.0,33,Forward,1610612738,1975.0,1983.0
1628449,Chris,Boucher,1993-01-11 00:00:00,Oregon,Saint Lucia,Oregon/Saint Lucia,6-9,200.0,25,Forward-Center,1610612761,2017.0,2023.0
2257,Ruben,Boumtje-Boumtje,1978-05-20 00:00:00,Georgetown,USA,Georgetown/USA,7-0,257.0,44,Center,1610612757,2001.0,2003.0
1631123,Jamaree,Bouyea,1999-06-27 00:00:00,San Francisco,USA,San Francisco/USA,6-2,180.0,11,Guard,1610612748,2022.0,2023.0
76214,Don,Boven,1925-03-06 00:00:00,Western Michigan,USA,Western Michigan/USA,6-4,210.0,13,Forward,1610612765,1949.0,1952.0
1477,Bruce,Bowen,1971-06-14 00:00:00,California State-Fullerton,USA,California State-Fullerton/USA,6-7,200.0,12,Forward,1610612759,1996.0,2008.0
1763,Ryan,Bowen,1975-11-20 00:00:00,Iowa,USA,Iowa/USA,6-9,218.0,,Forward,0,1999.0,2009.0
1628968,Brian,Bowen II,1998-10-02 00:00:00,,USA,Sydney Kings/USA,6-6,190.0,,Forward-Guard,0,2019.0,2020.0
